loadingOrder,carrierName,timestamp,longitude,latitude,vesselMMSI,speed,direction,TRANSPORT_TRACE,start_port,end_port,start_lon,start_lat,end_lon,end_lat,geo_bin,tmax,label,speed_bin,direction_bin,end_geo_bin,lon_diff,lat_diff,lon_diff_bin,lat_diff_bin,lon_diff_start,lat_diff_start,lon_diff_start_bin,lat_diff_start_bin,dis_diff_start,dis_diff_start_bin,lon_diff_end,lat_diff_end,lon_diff_end_bin,lat_diff_end_bin,dis_diff_end,dis_diff_end_bin,start_year,start_month,start_weekofyear,start_dayofweek,start_hour,is_covids
AC458999327091,UQCRKD,2019-05-27 12:42:39+00:00,154.992453,-11.967547,B3450259852,31.0,143.0,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,451339,2019-06-15 11:35:14+00:00,454.87638888888887,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,41.129395,34.527009,82.0,69.0,5900.46,118.0,226.635446,21.063295999999998,453.0,42.0,12982.17,259.0,2019,5,22,0,12,0
AC458999327091,UQCRKD,2019-05-27 12:50:46+00:00,155.016037,-11.99821,B3450259852,31.0,142.3,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,451340,2019-06-15 11:35:14+00:00,454.7411111111112,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,41.152979,34.557672,82.0,69.0,5904.63,118.0,226.65903000000003,21.032632999999997,453.0,42.0,12977.93,259.0,2019,5,22,0,12,0
AC458999327091,UQCRKD,2019-05-27 13:43:20+00:00,155.16741299999995,-12.19864,B3450259852,31.0,140.6,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,449900,2019-06-15 11:35:14+00:00,453.865,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,41.30435499999994,34.758102,82.0,69.0,5931.62,118.0,226.810406,20.832203,453.0,41.0,12950.41,259.0,2019,5,22,0,13,0
AC458999327091,UQCRKD,2019-05-27 14:00:03+00:00,155.21854,-12.260055,B3450259852,31.0,140.2,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,448460,2019-06-15 11:35:14+00:00,453.58638888888885,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,41.35548199999997,34.819517,82.0,69.0,5940.28,118.0,226.861533,20.770788,453.0,41.0,12941.62,258.0,2019,5,22,0,14,0
AC458999327091,UQCRKD,2019-05-27 14:32:03+00:00,155.317818,-12.375148,B3450259852,31.0,139.6,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,448461,2019-06-15 11:35:14+00:00,453.0530555555557,6.0,27.0,328033,185.506051,55.59030500000001,371.0,111.0,41.45475999999998,34.93461,82.0,69.0,5956.8,119.0,226.96081099999998,20.655695,453.0,41.0,12924.91,258.0,2019,5,22,0,14,0
AC458999327091,UQCRKD,2019-05-27 15:20:04+00:00,155.46616699999996,-12.54665,B3450259852,31.0,140.0,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,447021,2019-06-15 11:35:14+00:00,452.2527777777778,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,41.603108999999954,35.106111999999996,83.0,70.0,5981.43,119.0,227.10916,20.484192999999998,454.0,40.0,12899.98,257.0,2019,5,22,0,15,0
AC458999327091,UQCRKD,2019-05-27 16:14:28+00:00,155.627015,-12.743942,B3450259852,30.0,140.6,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,447022,2019-06-15 11:35:14+00:00,451.3461111111112,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,41.76395699999999,35.303404,83.0,70.0,6008.95,120.0,227.27000800000002,20.286901,454.0,40.0,12872.04,257.0,2019,5,22,0,16,0
AC458999327091,UQCRKD,2019-05-27 16:53:34+00:00,155.74369,-12.88261,B3450259852,30.0,140.3,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,445582,2019-06-15 11:35:14+00:00,450.6944444444445,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,41.88063199999998,35.442071999999996,83.0,70.0,6028.59,120.0,227.386683,20.148232999999998,454.0,40.0,12852.14,257.0,2019,5,22,0,16,0
AC458999327091,UQCRKD,2019-05-27 17:08:44+00:00,155.7887,-12.936667,B3450259852,30.0,141.0,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,445583,2019-06-15 11:35:14+00:00,450.44166666666666,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,41.925641999999996,35.496128999999996,83.0,70.0,6036.2,120.0,227.431693,20.094176,454.0,40.0,12844.41,256.0,2019,5,22,0,17,0
AC458999327091,UQCRKD,2019-05-27 18:17:45+00:00,155.988218,-13.185783,B3450259852,30.0,141.8,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,444143,2019-06-15 11:35:14+00:00,449.2913888888888,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,42.125159999999966,35.74524500000001,84.0,71.0,6070.63,121.0,227.631211,19.84506,455.0,39.0,12809.43,256.0,2019,5,22,0,18,0
AC458999327091,UQCRKD,2019-05-27 19:27:03+00:00,156.18888,-13.431493,B3450259852,30.0,140.8,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,442704,2019-06-15 11:35:14+00:00,448.13638888888886,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,42.325822,35.990955,84.0,71.0,6104.89,122.0,227.83187300000003,19.59935,455.0,39.0,12774.65,255.0,2019,5,22,0,19,0
AC458999327091,UQCRKD,2019-05-27 20:56:04+00:00,156.451573,-13.745627,B3450259852,30.0,141.5,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,441265,2019-06-15 11:35:14+00:00,446.65277777777777,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,42.588515,36.305089,85.0,72.0,6149.17,122.0,228.094566,19.285216,456.0,38.0,12729.75,254.0,2019,5,22,0,20,0
AC458999327091,UQCRKD,2019-05-27 21:08:40+00:00,156.488733,-13.791385,B3450259852,30.0,141.4,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,439825,2019-06-15 11:35:14+00:00,446.4427777777778,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,42.625675,36.350847,85.0,72.0,6155.53,123.0,228.131726,19.239458,456.0,38.0,12723.3,254.0,2019,5,22,0,21,0
AC458999327091,UQCRKD,2019-05-27 22:06:29+00:00,156.661123,-13.998551999999998,B3450259852,30.0,141.7,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,439826,2019-06-15 11:35:14+00:00,445.47916666666674,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,42.798065,36.558014,85.0,73.0,6184.64,123.0,228.30411600000002,19.032291,456.0,38.0,12693.77,253.0,2019,5,22,0,22,0
AC458999327091,UQCRKD,2019-05-27 22:37:25+00:00,156.749973,-14.110267000000002,B3450259852,30.0,142.7,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,438386,2019-06-15 11:35:14+00:00,444.9636111111112,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,42.886915,36.669729,85.0,73.0,6200.0,124.0,228.392966,18.920576,456.0,37.0,12678.16,253.0,2019,5,22,0,22,0
AC458999327091,UQCRKD,2019-05-27 23:15:18+00:00,156.85856,-14.24776,B3450259852,30.0,141.5,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,438387,2019-06-15 11:35:14+00:00,444.3322222222222,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,42.995502,36.807221999999996,85.0,73.0,6218.83,124.0,228.501553,18.783082999999998,457.0,37.0,12659.0,253.0,2019,5,22,0,23,0
AC458999327091,UQCRKD,2019-05-28 00:03:37+00:00,156.99976,-14.421787,B3450259852,30.0,142.3,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,436947,2019-06-15 11:35:14+00:00,443.5269444444445,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,43.136702,36.981249,86.0,73.0,6242.96,124.0,228.64275300000003,18.609055999999995,457.0,37.0,12634.49,252.0,2019,5,22,1,0,0
AC458999327091,UQCRKD,2019-05-28 00:20:44+00:00,157.050373,-14.48568,B3450259852,30.0,141.9,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,436948,2019-06-15 11:35:14+00:00,443.24166666666673,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,43.18731500000001,37.045142,86.0,74.0,6251.72,125.0,228.69336600000003,18.545162999999995,457.0,37.0,12625.58,252.0,2019,5,22,1,0,0
AC458999327091,UQCRKD,2019-05-28 01:28:28+00:00,157.249678,-14.732578,B3450259852,30.0,142.0,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,435508,2019-06-15 11:35:14+00:00,442.1127777777778,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,43.38661999999998,37.29204,86.0,74.0,6285.86,125.0,228.892671,18.298265,457.0,36.0,12590.9,251.0,2019,5,22,1,1,0
AC458999327091,UQCRKD,2019-05-28 01:32:51+00:00,157.262418,-14.748418,B3450259852,30.0,141.8,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,435509,2019-06-15 11:35:14+00:00,442.0397222222222,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,43.39935999999999,37.30788,86.0,74.0,6288.04,125.0,228.905411,18.282425,457.0,36.0,12588.68,251.0,2019,5,22,1,1,0
AC458999327091,UQCRKD,2019-05-28 02:41:03+00:00,157.46116,-14.992997,B3450259852,30.0,140.1,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,434069,2019-06-15 11:35:14+00:00,440.9030555555556,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,43.598102,37.552459000000006,87.0,75.0,6321.95,126.0,229.104153,18.037845999999995,458.0,36.0,12554.25,251.0,2019,5,22,1,2,0
AC458999327091,UQCRKD,2019-05-28 03:45:45+00:00,157.654625,-15.222278,B3450259852,30.0,140.6,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,432630,2019-06-15 11:35:14+00:00,439.8247222222223,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,43.791567,37.78174,87.0,75.0,6354.29,127.0,229.29761800000003,17.808564999999994,458.0,35.0,12521.46,250.0,2019,5,22,1,3,0
AC458999327091,UQCRKD,2019-05-28 04:04:15+00:00,157.71101299999995,-15.288518,B3450259852,30.0,139.9,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,431190,2019-06-15 11:35:14+00:00,439.51638888888886,6.0,27.0,328033,185.506051,55.59030500000001,371.0,111.0,43.847954999999935,37.84798,87.0,75.0,6363.68,127.0,229.354006,17.742324999999994,458.0,35.0,12511.95,250.0,2019,5,22,1,4,0
AC458999327091,UQCRKD,2019-05-28 04:56:07+00:00,157.86693300000005,-15.473813,B3450259852,30.0,141.2,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,431191,2019-06-15 11:35:14+00:00,438.6519444444445,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,44.003875000000036,38.033275,88.0,76.0,6389.77,127.0,229.50992600000006,17.557029999999994,459.0,35.0,12485.5,249.0,2019,5,22,1,4,0
AC458999327091,UQCRKD,2019-05-28 05:27:15+00:00,157.958747,-15.584472,B3450259852,30.0,141.1,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,429751,2019-06-15 11:35:14+00:00,438.1330555555555,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,44.09568899999998,38.143934,88.0,76.0,6405.23,128.0,229.60174,17.446371,459.0,34.0,12469.81,249.0,2019,5,22,1,5,0
AC458999327091,UQCRKD,2019-05-28 06:13:41+00:00,158.096347,-15.749947,B3450259852,30.0,141.0,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,429752,2019-06-15 11:35:14+00:00,437.35916666666674,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,44.233289,38.309409,88.0,76.0,6428.38,128.0,229.73934000000003,17.280896,459.0,34.0,12446.32,248.0,2019,5,22,1,6,0
AC458999327091,UQCRKD,2019-05-28 07:04:04+00:00,158.24728000000005,-15.930933,B3450259852,30.0,140.6,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,428312,2019-06-15 11:35:14+00:00,436.5194444444445,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,44.38422200000004,38.490395,88.0,76.0,6453.72,129.0,229.89027300000004,17.099909999999998,459.0,34.0,12420.61,248.0,2019,5,22,1,7,0
AC458999327091,UQCRKD,2019-05-28 07:17:26+00:00,158.28743799999995,-15.97825,B3450259852,30.0,140.4,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,428313,2019-06-15 11:35:14+00:00,436.29666666666674,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,44.424379999999935,38.537712,88.0,77.0,6460.4,129.0,229.930431,17.052592999999998,459.0,34.0,12413.84,248.0,2019,5,22,1,7,0
AC458999327091,UQCRKD,2019-05-28 08:28:44+00:00,158.499258,-16.231802,B3450259852,30.0,141.8,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,426873,2019-06-15 11:35:14+00:00,435.10833333333335,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,44.63619999999999,38.791264,89.0,77.0,6495.91,129.0,230.142251,16.799041,460.0,33.0,12377.83,247.0,2019,5,22,1,8,0
AC458999327091,UQCRKD,2019-05-28 08:32:33+00:00,158.510295,-16.245420000000006,B3450259852,30.0,142.1,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,426874,2019-06-15 11:35:14+00:00,435.0447222222222,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,44.647237,38.804882000000006,89.0,77.0,6497.79,129.0,230.15328800000003,16.78542299999999,460.0,33.0,12375.92,247.0,2019,5,22,1,8,0
AC458999327091,UQCRKD,2019-05-28 09:42:15+00:00,158.710667,-16.494518,B3450259852,29.0,141.3,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,425434,2019-06-15 11:35:14+00:00,433.8830555555555,5.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,44.84760899999999,39.053979999999996,89.0,78.0,6532.02,130.0,230.35366,16.536324999999998,460.0,33.0,12341.12,246.0,2019,5,22,1,9,0
AC458999327091,UQCRKD,2019-05-28 09:54:01+00:00,158.745283,-16.535695,B3450259852,29.0,140.9,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,423994,2019-06-15 11:35:14+00:00,433.6869444444445,5.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,44.88222499999999,39.095157,89.0,78.0,6537.79,130.0,230.388276,16.495147999999997,460.0,32.0,12335.26,246.0,2019,5,22,1,9,0
AC458999327091,UQCRKD,2019-05-28 10:55:05+00:00,158.92586699999995,-16.749973,B3450259852,29.0,141.2,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,423995,2019-06-15 11:35:14+00:00,432.66916666666674,5.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,45.06280899999993,39.309435,90.0,78.0,6567.88,131.0,230.56886,16.280869999999997,461.0,32.0,12304.75,246.0,2019,5,22,1,10,0
AC458999327091,UQCRKD,2019-05-28 11:18:55+00:00,158.99288,-16.833573,B3450259852,29.0,141.7,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,422555,2019-06-15 11:35:14+00:00,432.2719444444445,5.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,45.129822,39.393035,90.0,78.0,6579.34,131.0,230.635873,16.197269999999996,461.0,32.0,12293.1,245.0,2019,5,22,1,11,0
AC458999327091,UQCRKD,2019-05-28 12:05:56+00:00,159.133147,-16.999760000000002,B3450259852,30.0,140.1,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,422556,2019-06-15 11:35:14+00:00,431.4883333333333,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,45.270089,39.55922200000001,90.0,79.0,6602.67,132.0,230.77614,16.031082999999995,461.0,32.0,12269.44,245.0,2019,5,22,1,12,0
AC458999327091,UQCRKD,2019-05-28 12:40:41+00:00,159.237813,-17.121733,B3450259852,30.0,142.0,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,421116,2019-06-15 11:35:14+00:00,430.9091666666667,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,45.37475499999998,39.681195,90.0,79.0,6619.93,132.0,230.880806,15.909109999999998,461.0,31.0,12251.95,245.0,2019,5,22,1,12,0
AC458999327091,UQCRKD,2019-05-28 13:14:56+00:00,159.338987,-17.243973,B3450259852,30.0,141.3,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,421117,2019-06-15 11:35:14+00:00,430.3383333333333,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,45.475929,39.803435,90.0,79.0,6636.92,132.0,230.98198,15.786869999999995,461.0,31.0,12234.7,244.0,2019,5,22,1,13,0
AC458999327091,UQCRKD,2019-05-28 13:47:02+00:00,159.43424,-17.357973,B3450259852,30.0,141.1,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,419677,2019-06-15 11:35:14+00:00,429.8033333333333,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,45.57118199999998,39.917435,91.0,79.0,6652.83,133.0,231.077233,15.672869999999996,462.0,31.0,12218.56,244.0,2019,5,22,1,13,0
AC458999327091,UQCRKD,2019-05-28 14:18:28+00:00,159.528685,-17.469492000000002,B3450259852,30.0,141.7,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,419678,2019-06-15 11:35:14+00:00,429.2794444444445,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,45.66562699999999,40.028954,91.0,80.0,6668.49,133.0,231.17167799999999,15.561350999999995,462.0,31.0,12202.67,244.0,2019,5,22,1,14,0
AC458999327091,UQCRKD,2019-05-28 15:33:03+00:00,159.74752,-17.741747,B3450259852,30.0,142.2,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,418238,2019-06-15 11:35:14+00:00,428.0363888888888,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,45.884462,40.301209,91.0,80.0,6705.76,134.0,231.390513,15.289095999999995,462.0,30.0,12164.78,243.0,2019,5,22,1,15,0
AC458999327091,UQCRKD,2019-05-28 16:39:45+00:00,159.949352,-17.982797,B3450259852,30.0,140.4,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,416799,2019-06-15 11:35:14+00:00,426.9247222222222,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,46.086294,40.542259,92.0,81.0,6739.38,134.0,231.59234500000002,15.048045999999996,463.0,30.0,12130.66,242.0,2019,5,22,1,16,0
AC458999327091,UQCRKD,2019-05-28 16:44:57+00:00,159.965532,-18.001532,B3450259852,30.0,141.0,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,415359,2019-06-15 11:35:14+00:00,426.8380555555556,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,46.102474,40.560994,92.0,81.0,6742.03,134.0,231.608525,15.029310999999995,463.0,30.0,12127.98,242.0,2019,5,22,1,16,0
AC458999327091,UQCRKD,2019-05-28 17:53:15+00:00,160.17102,-18.24987,B3450259852,30.0,141.8,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,415360,2019-06-15 11:35:14+00:00,425.6997222222223,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,46.30796199999999,40.809332,92.0,81.0,6776.44,135.0,231.814013,14.780972999999996,463.0,29.0,12093.03,241.0,2019,5,22,1,17,0
AC458999327091,UQCRKD,2019-05-28 18:19:08+00:00,160.2492,-18.34352,B3450259852,30.0,140.8,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,413920,2019-06-15 11:35:14+00:00,425.26833333333326,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,46.38614199999999,40.902982,92.0,81.0,6789.46,135.0,231.89219300000002,14.687322999999996,463.0,29.0,12079.81,241.0,2019,5,22,1,18,0
AC458999327091,UQCRKD,2019-05-28 19:00:14+00:00,160.378298,-18.493195,B3450259852,30.0,140.4,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,413921,2019-06-15 11:35:14+00:00,424.58333333333326,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,46.51523999999999,41.052657,93.0,82.0,6810.61,136.0,232.02129100000002,14.537647999999995,464.0,29.0,12058.38,241.0,2019,5,22,1,19,0
AC458999327091,UQCRKD,2019-05-28 19:35:09+00:00,160.486587,-18.619067,B3450259852,30.0,140.5,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,412481,2019-06-15 11:35:14+00:00,424.00138888888887,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,46.623528999999984,41.178529,93.0,82.0,6828.36,136.0,232.12957999999998,14.411775999999994,464.0,28.0,12040.39,240.0,2019,5,22,1,19,0
AC458999327091,UQCRKD,2019-05-28 20:03:38+00:00,160.57386699999995,-18.723787,B3450259852,31.0,141.7,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,412482,2019-06-15 11:35:14+00:00,423.52666666666664,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,46.710808999999934,41.283249,93.0,82.0,6842.89,136.0,232.21686,14.307055999999996,464.0,28.0,12025.63,240.0,2019,5,22,1,20,0
AC458999327091,UQCRKD,2019-05-28 20:54:55+00:00,160.729958,-18.914263,B3450259852,31.0,141.6,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,411042,2019-06-15 11:35:14+00:00,422.67194444444436,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,46.8669,41.473725,93.0,82.0,6869.1,137.0,232.372951,14.116579999999999,464.0,28.0,11999.0,239.0,2019,5,22,1,20,0
AC458999327091,UQCRKD,2019-05-28 21:18:12+00:00,160.802427,-18.999973,B3450259852,31.0,141.5,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,411043,2019-06-15 11:35:14+00:00,422.2838888888888,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,46.93936899999999,41.559435,93.0,83.0,6881.07,137.0,232.44542,14.030869999999995,464.0,28.0,11986.85,239.0,2019,5,22,1,21,0
AC458999327091,UQCRKD,2019-05-28 22:19:31+00:00,160.99816,-19.22784,B3450259852,31.0,141.3,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,409603,2019-06-15 11:35:14+00:00,421.2619444444445,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,47.135102,41.787302,94.0,83.0,6913.12,138.0,232.64115300000003,13.803002999999995,465.0,27.0,11954.35,239.0,2019,5,22,1,22,0
AC458999327091,UQCRKD,2019-05-28 22:25:02+00:00,161.01501299999995,-19.24768,B3450259852,31.0,141.0,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,409604,2019-06-15 11:35:14+00:00,421.17,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,47.15195499999993,41.807142,94.0,83.0,6915.89,138.0,232.658006,13.783162999999998,465.0,27.0,11951.54,239.0,2019,5,22,1,22,0
AC458999327091,UQCRKD,2019-05-28 23:31:16+00:00,161.2264,-19.498533,B3450259852,31.0,142.4,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,408164,2019-06-15 11:35:14+00:00,420.0661111111111,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,47.363342,42.057995,94.0,84.0,6950.81,139.0,232.86939300000003,13.53231,465.0,27.0,11916.09,238.0,2019,5,22,1,23,0
AC458999327091,UQCRKD,2019-05-28 23:39:03+00:00,161.249707,-19.527253,B3450259852,31.0,142.2,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,406724,2019-06-15 11:35:14+00:00,419.93638888888887,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,47.38664899999999,42.08671500000001,94.0,84.0,6954.74,139.0,232.8927,13.503589999999996,465.0,27.0,11912.1,238.0,2019,5,22,1,23,0
AC458999327091,UQCRKD,2019-05-29 00:37:03+00:00,161.431535,-19.743438,B3450259852,31.0,139.9,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,406725,2019-06-15 11:35:14+00:00,418.96972222222223,6.0,27.0,328033,185.506051,55.59030500000001,371.0,111.0,47.56847699999999,42.3029,95.0,84.0,6984.78,139.0,233.074528,13.287404999999994,466.0,26.0,11881.61,237.0,2019,5,22,2,0,0
AC458999327091,UQCRKD,2019-05-29 00:55:38+00:00,161.489543,-19.811018,B3450259852,30.0,141.3,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,405285,2019-06-15 11:35:14+00:00,418.66,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,47.62648499999999,42.37048,95.0,84.0,6994.26,139.0,233.132536,13.219824999999995,466.0,26.0,11871.99,237.0,2019,5,22,2,0,0
AC458999327091,UQCRKD,2019-05-29 01:43:15+00:00,161.638507,-19.986613,B3450259852,31.0,141.1,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,405286,2019-06-15 11:35:14+00:00,417.8663888888889,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,47.775449,42.546075,95.0,85.0,7018.74,140.0,233.2815,13.04423,466.0,26.0,11847.15,236.0,2019,5,22,2,1,0
AC458999327091,UQCRKD,2019-05-29 02:17:51+00:00,161.749412,-20.115327,B3450259852,31.0,140.0,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,403846,2019-06-15 11:35:14+00:00,417.2897222222222,6.0,28.0,328033,185.506051,55.59030500000001,371.0,111.0,47.886354,42.674789000000004,95.0,85.0,7036.81,140.0,233.392405,12.915515999999995,466.0,25.0,11828.82,236.0,2019,5,22,2,2,0
AC458999327091,UQCRKD,2019-05-29 02:42:39+00:00,161.82843300000005,-20.205212,B3450259852,30.0,139.8,CNSHK-CLVAP,771.0,217.0,113.86305800000001,22.559462,-71.642993,-33.030843,403847,2019-06-15 11:35:14+00:00,416.87638888888887,6.0,27.0,328033,185.506051,55.59030500000001,371.0,111.0,47.96537500000004,42.764674,95.0,85.0,7049.55,140.0,233.47142600000006,12.825630999999998,466.0,25.0,11815.91,236.0,2019,5,22,2,2,0
