TRANSPORT_TRACE,start_port,end_port,trace_Dir_mean,trace_Dir_max,trace_Dir_min,trace_Dir_median,trace_Dir_std,trace_aver_speed_mean,trace_aver_speed_max,trace_aver_speed_min,trace_aver_speed_median,trace_aver_speed_std,trace_dis_mean,trace_dis_max,trace_dis_min,trace_dis_median,trace_dis_std,trace_start_anchor_time_mean,trace_start_anchor_time_max,trace_start_anchor_time_min,trace_start_anchor_time_median,trace_start_anchor_time_std,trace_end_anchor_time_mean,trace_end_anchor_time_max,trace_end_anchor_time_min,trace_end_anchor_time_median,trace_end_anchor_time_std,trace_middle_anchor_time_mean,trace_middle_anchor_time_max,trace_middle_anchor_time_min,trace_middle_anchor_time_median,trace_middle_anchor_time_std,trace_anchor_time_mean,trace_anchor_time_max,trace_anchor_time_min,trace_anchor_time_median,trace_anchor_time_std,trace_label_mean,trace_label_max,trace_label_min,trace_label_median,trace_label_std
CNSHK-INMUN,771.0,662.0,263.8885542168675,263.8885542168675,263.8885542168675,263.8885542168675,0.0,19.33857696664288,19.33857696664288,19.33857696664288,19.33857696664288,0.0,8621.750000000004,8621.750000000004,8621.750000000004,8621.750000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.0,108.56055555555555,108.56055555555555,108.56055555555555,108.56055555555555,0.0,108.56055555555555,108.56055555555555,108.56055555555555,108.56055555555555,0.0,445.83166666666665,445.83166666666665,445.83166666666665,445.83166666666665,0.0
CNSHK-INNSA,771.0,668.0,277.9425585794829,286.9167664670659,247.00837988826817,278.72463768115944,5.937630427804145,24.269415625266056,28.72094888887921,21.44953163031988,24.221515189547567,1.4440282449110375,7315.809735099337,8348.819999999994,7225.1,7292.4599999999955,126.90841894293646,3.9510412067696854,14.964166666666666,0.0,0.0,5.337239438539265,2.0014919058130975,36.72583333333333,0.0,0.7761111111111111,4.148633467387082,48.46821559970565,113.21277777777777,22.496944444444452,41.40583333333333,22.513249397558408,52.421066961000676,114.87833333333332,26.877499999999994,43.75972222222222,22.121951858665927,302.5653679175866,371.4938888888889,254.84777777777774,299.1616666666667,19.84885807838823
CNSHK-JMKIN,771.0,195.0,104.65333333333334,104.65333333333334,104.65333333333334,104.65333333333334,0.0,20.471048289194886,20.471048289194886,20.471048289194886,20.471048289194886,0.0,20965.96999999999,20965.96999999999,20965.96999999999,20965.96999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.50944444444445,256.50944444444445,256.50944444444445,256.50944444444445,0.0,256.50944444444445,256.50944444444445,256.50944444444445,256.50944444444445,0.0,1024.1766666666667,1024.1766666666667,1024.1766666666667,1024.1766666666667,0.0
CNSHK-JPFUK,771.0,838.0,69.23252317191078,99.98297872340427,54.38888888888889,67.66153846153846,10.917665910671492,20.079340760532524,22.75679596158868,16.642790939374777,20.38465100635154,1.67869474642056,2321.244782608696,2502.2399999999993,2188.56,2323.2499999999995,92.194720854069,1.5878743961352657,11.003333333333336,0.0,0.0,3.2543955885549978,3.6321014492753627,15.121666666666664,0.0,2.0922222222222224,4.028498269611617,15.968997584541064,29.90805555555556,8.130277777777778,14.808611111111114,5.427316182141139,17.55692028985507,39.09888888888889,8.130277777777778,15.766111111111114,6.978536100421741,116.46725845410629,143.25722222222225,104.32805555555555,114.16194444444444,11.924939741517994
CNSHK-JPHKT,771.0,838.0,65.12364085416164,69.87850467289721,57.501851851851846,67.99056603773586,6.66782039120218,21.815579405301808,22.74719292094141,20.15350060598585,22.54604468897817,1.4429118490597999,2312.0466666666666,2360.71,2215.080000000001,2360.3499999999995,83.97578956659612,0.0,0.0,0.0,0.0,0.0,8.71037037037037,9.728888888888891,6.735555555555554,9.666666666666666,1.7105227463683803,20.07185185185185,29.46472222222223,14.565555555555555,16.185277777777774,8.174679526759835,20.10166666666667,29.46472222222223,14.565555555555555,16.274722222222227,8.153552580067535,106.38194444444446,117.11861111111112,98.24694444444445,103.78027777777778,9.701105750262585
CNSHK-JPNGO,771.0,847.0,81.43157894736842,81.43157894736842,81.43157894736842,81.43157894736842,0.0,28.51483365796866,28.51483365796866,28.51483365796866,28.51483365796866,0.0,2850.6199999999994,2850.6199999999994,2850.6199999999994,2850.6199999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.13611111111111113,0.13611111111111113,0.13611111111111113,0.13611111111111113,0.0,8.400833333333335,8.400833333333335,8.400833333333335,8.400833333333335,0.0,8.400833333333335,8.400833333333335,8.400833333333335,8.400833333333335,0.0,99.96972222222222,99.96972222222222,99.96972222222222,99.96972222222222,0.0
CNSHK-JPOSA,771.0,846.0,64.87850227008589,77.24239130434783,55.36666666666667,65.0377358490566,5.956079320087062,24.28001032807304,33.25489612982709,17.847384860575236,23.51931031875072,3.8572228210162516,2655.161320754716,2846.0,2551.360000000001,2683.23,76.30776613964021,3.8549266247379452,14.581388888888887,0.0,3.7497222222222213,3.476142654763275,4.30908280922432,18.732222222222227,0.0,0.9736111111111112,5.860193194209512,14.311184486373167,42.09,0.0,16.516388888888887,13.420515206591299,18.1674213836478,42.09,0.0,17.175277777777776,12.833281759153007,112.37442872117393,151.98361111111112,78.46333333333334,116.25388888888891,19.693523407725536
CNSHK-JPTYO,771.0,850.0,67.62873032649044,88.53660714285714,59.5,66.36,6.6757155783692355,25.141812698221962,29.500889235150336,19.042961737008753,25.098193340450273,2.687487322947245,3095.9781632653053,3574.880000000001,2957.74,3080.3500000000017,116.81365565994165,0.7130215419501136,5.3502777777777775,0.0,0.0,1.243477882727452,2.1677210884353753,16.426944444444445,0.0,0.13305555555555554,4.442240721732809,16.219138321995466,45.70666666666667,0.0,14.998611111111114,10.24020123338886,16.934625850340137,45.70666666666667,2.250555555555556,16.14611111111111,9.889812646810572,124.65361678004533,173.47555555555556,103.39722222222224,122.1825,15.527548633178244
CNSHK-KHKOS,771.0,725.0,209.15624529258926,222.3,183.45,209.9866641337386,10.794338934034835,25.00591898322353,29.985637766876692,18.33417054121227,26.818159585266248,4.456248907353997,2229.313,2411.7,1794.07,2298.0149999999994,181.5855926767809,0.511861111111111,4.788055555555554,0.0,0.0,1.5043604776361033,3.271333333333333,24.764166666666664,0.0,0.23972222222222223,7.756816639971928,4.188833333333333,16.365555555555556,0.0,0.0,6.903996340016626,4.700694444444443,16.365555555555556,0.0,0.0513888888888889,7.500434460724442,92.25988888888891,131.16444444444446,69.42194444444445,84.27416666666667,21.508366054699167
CNSHK-KOP,771.0,435.0,282.97841650538965,285.5929906542056,281.06747252747255,281.9699331848552,2.1223524889991108,26.092128927066263,27.43894311571279,25.386430656345922,25.942938840594522,0.7926452995615251,14978.820000000003,15046.340000000013,14924.75000000001,14967.060000000007,47.94017678315332,6.925055555555557,14.386111111111115,1.7883333333333336,6.6225,5.223265566579241,1.495722222222222,6.663333333333332,0.11361111111111112,0.1366666666666667,2.8917894733235143,76.58122222222222,85.58638888888889,65.83027777777778,78.08749999999998,9.259068718502448,83.50627777777777,95.03194444444445,67.61861111111111,91.80722222222221,13.239615705150268,574.5225,592.6922222222222,543.9258333333332,576.2627777777778,18.49494174050211
CNSHK-KRICH,771.0,829.0,51.676354282406834,117.66587301587302,38.26396396396396,47.98620689655172,14.631119469792226,24.08378752231096,31.89033930254478,15.608454679651125,23.36332899002892,3.968900001755371,2309.1337288135596,2830.9500000000007,2213.4300000000007,2294.21,108.84075070231022,0.012236346516007532,0.33888888888888885,0.0,0.0,0.05629527702694687,1.208352165725047,10.239444444444443,0.0,0.2163888888888889,2.2585697271244265,9.161581920903956,52.64722222222221,0.0,6.590555555555557,10.636188381995314,9.178338041431262,52.71388888888888,0.0,6.590555555555557,10.63324991040457,98.69744350282485,154.11583333333334,70.73333333333333,98.405,18.259218841029284
CNSHK-KRINC,771.0,829.0,44.28624285310374,60.45535714285714,37.82692307692308,38.55141509433962,8.623168279421854,28.857064144450884,35.882720499879845,22.341909021024932,28.0590354698141,4.539477137411828,2247.5119999999997,2338.7500000000005,2212.0600000000004,2233.6900000000005,41.7739216364574,0.0,0.0,0.0,0.0,0.0,2.5128333333333335,9.724444444444442,0.0,1.0331944444444445,3.2301416749199823,3.3192777777777778,16.495833333333334,0.0,0.0,6.374093479213795,3.3192777777777778,16.495833333333334,0.0,0.0,6.374093479213795,79.65030555555555,99.00944444444444,62.415,79.2825,12.634983308820125
CNSHK-LBBEY-TRMER-ZAKHO_IRAQ,771.0,550.0,268.96102475138736,279.3945945945946,261.79369863013704,267.0343983957219,6.933600328998571,20.148665728432093,23.446434577526702,18.129578681142426,19.275443628279547,2.2162975169147745,12991.256666666666,13155.820000000007,12857.659999999994,12988.445,112.47120389978609,4.237268518518518,25.42361111111111,0.0,0.0,10.379145773529183,9.472962962962963,19.695277777777786,0.17027777777777775,8.469444444444445,9.031604817314122,67.05532407407408,88.4475,34.571944444444455,71.35111111111111,19.485309098421,71.2925925925926,88.4475,55.42083333333333,71.35111111111111,12.53259802027737,651.2837499999999,720.4888888888888,548.3844444444444,679.5484722222222,71.15350780672846
CNSHK-LKCMB,771.0,683.0,262.3982952117641,271.96263736263734,246.12429906542062,263.68965517241384,6.7759671970230615,25.137136558679433,33.79883635435797,15.39705077858256,26.34663394898995,4.446716529114475,5614.42641025641,5719.419999999997,5551.17,5605.600000000002,37.13115577086025,2.3984116809116807,13.005833333333333,0.0,0.0,4.135115721909112,3.2134971509971515,17.613055555555555,0.3136111111111111,1.2913888888888891,3.6725736845981167,25.188226495726493,70.32277777777777,0.0,25.548055555555553,17.143664231210305,27.588525641025637,71.725,0.0,26.316944444444445,16.35447036905947,231.57908119658126,364.0697222222222,165.47611111111112,212.08416666666668,49.10848121684369
CNSHK-LKCMB-INCCU,771.0,698.0,183.4184931506849,183.4184931506849,183.4184931506849,183.4184931506849,0.0,16.366058963172268,16.366058963172268,16.366058963172268,16.366058963172268,0.0,7922.450000000003,7922.450000000003,7922.450000000003,7922.450000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04888888888889,29.04888888888889,29.04888888888889,29.04888888888889,0.0,29.04888888888889,29.04888888888889,29.04888888888889,29.04888888888889,0.0,484.07805555555564,484.07805555555564,484.07805555555564,484.07805555555564,0.0
CNSHK-LKCMB-MVMLE,771.0,670.0,258.93668647843197,262.0757575757576,255.43274336283187,259.1191224875692,2.9000188688576394,18.418033954529797,21.37063861295032,16.241029763931365,18.030233720618753,2.261005153125532,6478.6675000000005,6934.980000000002,6294.380000000001,6342.654999999999,306.42575233107846,2.6845833333333333,10.738333333333333,0.0,0.0,5.369166666666667,23.608124999999998,44.092222222222226,0.7763888888888888,24.78194444444444,17.866707288705378,33.16555555555556,51.42,22.26888888888889,29.48666666666667,13.163155651974451,35.85013888888889,51.42,22.26888888888889,34.85583333333334,14.4251250440337,354.41152777777774,388.3522222222222,324.5097222222222,352.3920833333333,30.709092327337366
CNSHK-LKCMB-TRMER-ZAKHO_IRAQ,771.0,550.0,269.497675948759,272.8163934426229,266.4688481675393,269.3527310924369,2.5967737390279093,21.932198759218018,23.827706446622734,19.47712615570613,22.2119812172716,2.2359206428014957,12878.315000000004,12912.959999999992,12834.620000000004,12882.840000000013,32.406173794506685,0.0,0.0,0.0,0.0,0.0,24.63451388888889,68.91000000000001,0.2,14.714027777777776,32.53464939307632,61.523125,68.19944444444444,46.959722222222226,65.46666666666667,10.044984358888712,61.526041666666664,68.19944444444444,46.959722222222226,65.4725,10.045454785651357,591.8120138888889,658.9586111111112,540.6663888888888,583.8115277777778,60.485706440103606
CNSHK-MAKASSAR,771.0,798.0,140.06471794871797,144.024,132.14615384615385,144.024,6.857677674316037,14.88529210774126,15.105353132995191,14.775261595114296,14.775261595114296,0.19057843825275245,5056.806666666665,5064.499999999999,5041.4199999999955,5064.499999999999,13.325244212898621,8.25861111111111,8.586666666666666,7.602500000000001,8.586666666666666,0.5682088899274558,0.0,0.0,0.0,0.0,0.0,70.59194444444445,78.41638888888887,66.67972222222224,66.67972222222224,6.776167659388892,78.85055555555556,86.01888888888887,75.2663888888889,75.2663888888889,6.207958769461434,339.7627777777778,342.7688888888889,333.7505555555556,342.7688888888889,5.206737177641769
CNSHK-MATNG-SNDKR,771.0,291.0,265.68429203539824,265.68429203539824,265.68429203539824,265.68429203539824,0.0,23.19253642113212,23.19253642113212,23.19253642113212,23.19253642113212,0.0,18427.05,18427.05,18427.05,18427.05,0.0,0.0,0.0,0.0,0.0,0.0,26.02527777777777,26.02527777777777,26.02527777777777,26.02527777777777,0.0,78.70111111111113,78.70111111111113,78.70111111111113,78.70111111111113,0.0,78.70111111111113,78.70111111111113,78.70111111111113,78.70111111111113,0.0,794.525,794.525,794.525,794.525,0.0
CNSHK-MMRGN,771.0,706.0,245.51455466741587,253.4274725274725,234.57458563535909,248.54160583941604,9.784176773757524,20.090704512787468,21.515836406928425,17.93266004500174,20.823617086432236,1.900699566113091,5100.049999999998,5402.19,4777.4299999999985,5120.529999999999,312.8831046892754,5.772592592592592,9.31777777777778,0.0,7.999999999999999,5.042445190375637,0.824537037037037,2.3386111111111108,0.0,0.13500000000000004,1.3129628617510276,14.35898148148148,22.753055555555555,0.472500000000001,19.851388888888884,12.11324454111107,20.13157407407407,32.07083333333333,8.4725,19.851388888888884,11.801661401314465,254.60814814814816,266.40944444444443,237.98888888888888,259.4261111111111,14.810184666504565
CNSHK-MTMLA-LYTIP,771.0,429.0,275.75157081507024,276.6644160583942,274.85192660550456,275.7383697813121,0.9063168345993824,20.179614008601007,22.352127659105843,18.41199634848344,19.774718018213736,2.0010283002772646,14179.74666666666,14336.720000000005,14095.319999999992,14107.199999999988,136.07260610914813,0.06472222222222222,0.19416666666666668,0.0,0.0,0.11210217726765236,4.137314814814815,6.081666666666666,0.2486111111111111,6.081666666666666,3.367716195198042,59.00842592592593,72.24277777777776,51.635,53.1475,11.486207632045518,59.07314814814814,72.24277777777776,51.82916666666666,53.1475,11.42426624036127,707.2672222222222,766.1961111111111,630.6030555555557,725.0025,69.51456133152382
CNSHK-MUPLU,771.0,651.0,239.29447474923788,240.1440251572327,237.41681034482758,239.55054347826083,0.8812427107888546,26.84883170592847,30.104599652524875,24.962063540218853,26.63618051679277,1.486158324899574,8866.771818181818,9116.010000000002,8805.4,8845.119999999999,87.28895013897082,5.53959595959596,9.484444444444446,0.0,5.582222222222222,3.0661510847881384,2.682171717171717,6.308611111111111,0.0,3.1997222222222215,2.06605903857994,28.363888888888884,39.51527777777777,21.93527777777777,27.492222222222214,6.279581449349339,33.90348484848485,43.39305555555554,23.613055555555555,33.06277777777777,6.022819766331249,331.1271717171717,354.3425,294.0258333333333,334.98694444444436,17.750652087577837
CNSHK-MUPLU-KMYVA,771.0,597.0,241.64637096774197,241.64637096774197,241.64637096774197,241.64637096774197,0.0,10.94773883537935,10.94773883537935,10.94773883537935,10.94773883537935,0.0,10660.68000000001,10660.68000000001,10660.68000000001,10660.68000000001,0.0,0.10944444444444447,0.10944444444444447,0.10944444444444447,0.10944444444444447,0.0,0.15416666666666667,0.15416666666666667,0.15416666666666667,0.15416666666666667,0.0,22.832777777777768,22.832777777777768,22.832777777777768,22.832777777777768,0.0,22.942222222222217,22.942222222222217,22.942222222222217,22.942222222222217,0.0,973.7791666666667,973.7791666666667,973.7791666666667,973.7791666666667,0.0
CNSHK-MUPLU-MGTMM,771.0,628.0,239.40560224089643,239.40560224089643,239.40560224089643,239.40560224089643,0.0,18.329982115549107,18.329982115549107,18.329982115549107,18.329982115549107,0.0,9822.070000000003,9822.070000000003,9822.070000000003,9822.070000000003,0.0,2.1983333333333333,2.1983333333333333,2.1983333333333333,2.1983333333333333,0.0,4.374444444444446,4.374444444444446,4.374444444444446,4.374444444444446,0.0,67.91722222222221,67.91722222222221,67.91722222222221,67.91722222222221,0.0,70.11555555555555,70.11555555555555,70.11555555555555,70.11555555555555,0.0,535.8472222222222,535.8472222222222,535.8472222222222,535.8472222222222,0.0
CNSHK-MUPLU-REREU,771.0,644.0,240.94407235693313,242.58960573476705,238.83653846153842,241.406072874494,1.9187135919711533,21.018242078130726,21.279010808861173,20.8068550375086,20.968860388022406,0.23992015670604153,9248.900000000007,9343.220000000003,9078.820000000009,9324.660000000009,147.58564699861387,7.970370370370371,10.638333333333334,6.481666666666667,6.79111111111111,2.315698327687777,8.0025,11.337500000000002,4.043055555555556,8.626944444444444,3.6870961590959026,27.666574074074077,32.23888888888888,24.03583333333334,26.725,4.181800020877253,35.636944444444445,38.72055555555555,30.82694444444445,37.363333333333344,4.220496184114308,440.13074074074075,449.0452777777778,426.65611111111116,444.6908333333333,11.87074257772895
CNSHK-MUPLU-SCVIC,771.0,645.0,247.58290772042034,248.9572727272728,246.20854271356785,247.58290772042034,1.943645632341767,17.049179088609066,17.420224088744238,16.678134088473893,17.049179088609066,0.5247368714418876,9223.005,9729.350000000002,8716.659999999996,9223.005,716.0799662398091,7.0593055555555555,7.725555555555557,6.393055555555553,7.0593055555555555,0.9422197859310771,0.1123611111111111,0.2247222222222222,0.0,0.1123611111111111,0.1589026072166436,40.94500000000001,53.64666666666668,28.24333333333333,40.94500000000001,17.962869264742277,48.004305555555554,60.039722222222224,35.968888888888884,48.004305555555554,17.02064947881119,540.5744444444445,558.5088888888888,522.64,540.5744444444445,25.363134566960134
CNSHK-MXLZC,771.0,67.0,95.0828918208983,103.00273311897104,91.81392801251957,94.01889763779528,2.3204158743308936,24.717633781300503,26.031223438394413,22.24351024269515,24.738753623737644,0.7695910689074887,14662.811739130437,15330.929999999997,14491.859999999982,14526.200000000004,243.99289128340942,3.050893719806764,15.06777777777778,0.0,0.2388888888888889,4.228344899475516,0.1172946859903382,1.2541666666666669,0.0,0.0,0.2614068041149529,84.98442028985507,267.4294444444444,44.67777777777778,74.18333333333331,43.34410446690333,88.03531400966183,278.1397222222222,52.95861111111112,80.65722222222222,45.633028952639414,593.7060386473429,674.7491666666666,576.49,594.7833333333333,19.589694747323904
CNSHK-MXLZC-NICIO,771.0,132.0,107.05624999999998,107.05624999999998,107.05624999999998,107.05624999999998,0.0,18.62713850807085,18.62713850807085,18.62713850807085,18.62713850807085,0.0,17818.700000000008,17818.700000000008,17818.700000000008,17818.700000000008,0.0,0.12083333333333332,0.12083333333333332,0.12083333333333332,0.12083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,47.82111111111111,47.82111111111111,47.82111111111111,47.82111111111111,0.0,47.94194444444444,47.94194444444444,47.94194444444444,47.94194444444444,0.0,956.5988888888887,956.5988888888887,956.5988888888887,956.5988888888887,0.0
CNSHK-MXZLO,771.0,63.0,99.53241079963138,106.31976549413736,95.61253731343285,99.06877761413843,3.196506222303321,25.117494016531953,28.36894442631409,22.527659982007464,24.927684459070925,1.9555732633465155,15455.182399999992,16414.39000000001,14301.37,15281.729999999989,698.8126525237877,1.0192,5.845833333333332,0.0,0.0,1.8993445732331904,0.15286666666666665,0.8724999999999999,0.0,0.16666666666666666,0.18989006051477397,87.02171111111114,316.0555555555556,17.821666666666673,72.27361111111111,73.81719656065296,88.04973333333335,317.9008333333333,17.942500000000006,72.30138888888888,74.04957825702286,619.9566444444444,715.8291666666668,527.7013888888888,619.4791666666666,67.00410672486555
CNSHK-MXZLO-TEGUCIGALPA-HNSLO,771.0,129.0,97.55238979718877,100.1012379642366,93.88502747252744,98.67090395480227,3.255552742606876,20.20413398178694,21.574182666849733,19.23872167344566,19.799497605065422,1.2191769604748617,16555.67333333334,16611.410000000014,16500.690000000013,16554.91999999999,55.36384409823269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.28453703703703,118.68611111111109,107.965,113.2025,5.36102634024323,113.28453703703703,118.68611111111109,107.965,113.2025,5.36102634024323,821.4387962962963,860.5,764.835,838.9813888888889,50.187199288287246
CNSHK-MYPEN,771.0,711.0,246.22727272727272,246.22727272727272,246.22727272727272,246.22727272727272,0.0,27.083810011274267,27.083810011274267,27.083810011274267,27.083810011274267,0.0,3263.0799999999995,3263.0799999999995,3263.0799999999995,3263.0799999999995,0.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,13.68638888888889,13.68638888888889,13.68638888888889,13.68638888888889,0.0,13.7975,13.7975,13.7975,13.7975,0.0,120.48083333333334,120.48083333333334,120.48083333333334,120.48083333333334,0.0
CNSHK-MYPGU-MYLPK-MYPKG-IDBLW,771.0,707.0,229.72760562537346,248.20465116279075,214.08045112781952,229.95981308411208,12.329308575007811,12.808915126219869,18.760281256839523,11.445844880717628,12.28652822550416,2.2602852255515256,3284.174444444443,3381.029999999999,3153.24,3368.8499999999995,104.54207886194824,0.0,0.0,0.0,0.0,0.0,1.2678395061728396,3.0169444444444435,0.4069444444444445,0.7275000000000001,1.1575841383588372,29.950432098765432,43.771944444444436,0.0,24.4425,15.101189908526342,29.950432098765432,43.771944444444436,0.0,24.4425,15.101189908526342,261.2070370370371,279.3441666666667,180.22277777777774,274.1905555555556,31.457792805940027
CNSHK-MYPGU-MYLPK-MYPKG-MYPKG-IDBLW,771.0,707.0,226.54763892389715,231.13245614035083,219.91486486486488,227.04436090225562,3.9264022589989116,14.57924957380539,16.68049414206925,12.004987862867026,14.612385799308985,1.494508124875989,3381.172,3416.1999999999994,3293.570000000001,3381.360000000001,33.83990428629043,0.0,0.0,0.0,0.0,0.0,2.838097222222222,10.109166666666667,0.0,1.1269444444444443,2.943005774087806,21.641638888888888,37.90777777777778,0.26138888888888884,21.363055555555555,9.63599912396849,21.647680555555556,37.95805555555556,0.26138888888888884,21.363055555555555,9.642963283195215,234.39705555555557,284.05222222222216,204.73194444444442,230.73138888888892,25.915218574964282
CNSHK-MYPKG,771.0,716.0,224.233144456644,259.25925925925924,213.35,222.2659574468085,9.679361247403504,30.603854203554,34.86737662923522,20.729097984213677,30.788192845296003,2.014231843783371,3029.8336516853915,3063.9399999999987,2889.330000000001,3031.9099999999994,15.773281013615632,0.21989700374531834,6.636944444444443,0.0,0.0,0.9567352290820512,1.0875015605493141,17.66638888888889,0.0,0.25597222222222227,2.280034166435371,0.6960018726591761,27.01083333333333,0.0,0.0,3.271338223272459,0.9166167290886394,27.13583333333333,0.0,0.0,3.5647608943089755,99.46116573033707,145.76611111111112,86.20694444444445,98.31138888888887,7.116303822640761
CNSHK-MYPKG-INCOC-INNSA,771.0,668.0,266.2849549701751,280.7748344370861,258.6589861751152,264.97115384615387,7.366064736943869,25.88491251216044,29.765751836103586,23.344425394133424,24.7228011173682,2.440920328579888,7323.4947999999995,7366.81,7245.009999999997,7325.979999999998,34.41803537875752,0.0,0.0,0.0,0.0,0.0,2.9988333333333332,7.206666666666666,0.0,0.0,3.460734570022106,42.29142222222221,57.33583333333333,29.76055555555555,40.08055555555555,8.206443288510004,42.29142222222221,57.33583333333333,29.76055555555555,40.08055555555555,8.206443288510004,285.2263555555555,313.8213888888889,246.48361111111112,293.04972222222216,25.51731413419523
CNSHK-MYPKG-INNSA,771.0,668.0,262.3268987173832,268.8188679245283,260.6142857142857,261.0449383373259,2.767904827666997,20.03420554501206,23.25817553182975,17.132121349535673,21.824063802513745,2.675483011752087,7286.766874999996,7306.699999999998,7236.789999999995,7304.179999999997,24.468358811262245,0.0,0.0,0.0,0.0,0.0,0.7740625000000002,0.9491666666666664,0.0,0.9261111111111112,0.3120689269614922,51.75126736111112,60.585277777777776,42.50388888888889,50.570555555555565,4.81595181585973,51.754670138888905,60.585277777777776,42.50388888888889,50.57833333333333,4.8150635176709,370.16425347222224,426.3441666666667,312.365,334.1473611111111,51.54230090138624
CNSHK-MYPKG-SCVIC,771.0,645.0,247.85367647058825,247.85367647058825,247.85367647058825,247.85367647058825,0.0,16.763777110788745,16.763777110788745,16.763777110788745,16.763777110788745,0.0,8647.789999999999,8647.789999999999,8647.789999999999,8647.789999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.45,0.0,75.91166666666666,75.91166666666666,75.91166666666666,75.91166666666666,0.0,75.99611111111109,75.99611111111109,75.99611111111109,75.99611111111109,0.0,515.8616666666667,515.8616666666667,515.8616666666667,515.8616666666667,0.0
CNSHK-MYTPP,771.0,726.0,207.13005663953032,220.97142857142848,197.12758620689652,206.75206611570252,3.9962676175648433,23.51642493375639,31.36584000231684,17.876004080192946,22.124220203567916,4.100643252929319,2706.4935897435907,2766.7699999999995,2604.359999999999,2707.63,30.051642698526198,4.658076923076925,18.33361111111111,0.0,3.893611111111112,4.851600540828488,3.641246438746439,91.77166666666666,0.0,0.0,15.16581271532269,1.399928774928775,8.731388888888887,0.0,0.0,2.2244629407815375,6.060641025641027,21.835,0.0,4.8002777777777785,5.406440756869981,118.2276780626781,145.69027777777774,86.32416666666668,122.1425,18.689702091596022
CNSHK-MYTPP-LKCMB-MVMLE,771.0,670.0,250.24107970784377,250.61492537313438,249.86723404255318,250.24107970784377,0.5286976100883726,14.433214887834398,16.20156297930559,12.664866796363206,14.433214887834398,2.500821853955137,6395.530000000002,6411.260000000002,6379.800000000001,6395.530000000002,22.245579336129452,8.570416666666667,8.68,8.460833333333332,8.570416666666667,0.15497423621005202,35.30416666666667,70.60833333333333,0.0,35.30416666666667,49.92763130828014,39.20111111111111,48.876944444444455,29.525277777777767,39.20111111111111,13.683694727261686,47.77152777777778,57.337777777777774,38.20527777777777,47.77152777777778,13.528720491051622,449.7293055555556,503.74,395.71861111111116,449.7293055555556,76.38265659652248
CNSHK-MYTPP-MUPLU,771.0,651.0,237.60874082305583,241.84430894308946,234.71832460732983,235.61867816091961,3.5744907087890865,26.29556393409238,28.89159510308508,24.242892632098414,26.936462495540127,2.0205932707653966,8848.518,8858.46,8842.419999999996,8849.420000000007,6.630536931503224,5.534166666666666,9.173055555555552,2.2216666666666662,3.893611111111112,3.374590230039641,11.581555555555559,19.81888888888889,3.3608333333333333,14.357222222222227,6.742488237377419,22.3635,28.52083333333333,11.311944444444444,24.621388888888887,7.339241973590566,27.89766666666667,37.693888888888885,13.533611111111114,27.83083333333333,10.306601696302934,338.08394444444446,364.7427777777778,306.61027777777775,328.5461111111111,25.760388610983533
CNSHK-MYTPP-MUPLU-REREU,771.0,644.0,238.32576923076923,238.32576923076923,238.32576923076923,238.32576923076923,0.0,14.995718254736762,14.995718254736762,14.995718254736762,14.995718254736762,0.0,9076.649999999998,9076.649999999998,9076.649999999998,9076.649999999998,0.0,6.102777777777778,6.102777777777778,6.102777777777778,6.102777777777778,0.0,11.240833333333335,11.240833333333335,11.240833333333335,11.240833333333335,0.0,23.99388888888889,23.99388888888889,23.99388888888889,23.99388888888889,0.0,30.09666666666667,30.09666666666667,30.09666666666667,30.09666666666667,0.0,605.2827777777778,605.2827777777778,605.2827777777778,605.2827777777778,0.0
CNSHK-MYTPP-MUPLU-ZADUR,771.0,529.0,239.1311847066679,241.85175879396985,236.9653444676409,239.03636363636363,1.6900450285138544,23.030696554577087,25.72965258788796,17.801049124703503,23.121292378979273,1.9811605277725497,11754.653157894742,11809.06,11696.499999999998,11766.139999999996,39.46977465980594,0.6574853801169592,5.536944444444446,0.0,0.0,1.5255994219685374,70.9564619883041,223.46833333333333,0.0,84.94416666666667,62.54968274256468,66.61817251461987,179.14249999999996,34.6875,53.91305555555557,41.03921981387287,67.27565789473682,184.6794444444444,34.6875,53.91305555555557,41.64906099377663,514.3267105263158,658.8561111111111,458.965,506.6797222222222,48.711645015880435
